date,surface_temp,solar_zenith,surface_albedo
2016-10-30,-29.581355755978194,62.400386938854616,0.7180131475342288
2016-10-31,-19.156477369300262,60.73828798455259,0.7174762590734564
2016-11-01,-24.933342576407824,60.42602000517688,0.7185049060264179
2016-11-02,-15.56664270485959,60.23460108426907,0.7291682504789065
2016-11-03,-40.3350388648432,59.24505339048608,0.736083590607665
2016-11-04,-31.679743122927732,62.51404639313798,0.7500592732358978
2016-11-05,-17.01662261686397,58.96986595268362,0.7535199736846587
2016-11-06,-13.36359504696162,59.651291710215965,0.7580949425442585
2016-11-07,-39.06844582551665,59.955309618109396,0.7645470887236827
2016-11-08,-13.961741341444167,58.8345001946508,0.7688394620398243
2016-11-09,-12.437280680351648,58.32290787610383,0.7736266363526699
2016-11-10,-12.001953208339899,56.96470497553414,0.7710867605381299
2016-11-11,-12.370075682112542,56.47623955521436,0.7818881340506219
2016-11-12,-13.12261152878716,58.26957654248661,0.7809895032892828
2016-11-13,-39.413167627385604,59.05724835465645,0.7810581833811556
2016-11-14,-23.480959949224058,56.89727904829538,0.7786748988237921
2016-11-15,-12.061226215463535,55.47861312706537,0.7788849443583633
2016-11-16,-11.762633889734389,57.81636866197435,0.7777350542311174
2016-11-17,-10.908642171061047,56.412254407010785,0.776232099444516
2016-11-18,-11.448279805531286,57.253672252743065,0.7739884688114717
2016-11-19,-14.046518468463432,55.24125531317112,0.7726175993353034
2016-11-20,-6.528410502831605,56.76822409728423,0.7697536559910333
